  0.533217E+00  0.189652E+06  0.188613E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.189489E+06
  0.538842E+00  0.186583E+06  0.185562E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.186422E+06
  0.544467E+00  0.183582E+06  0.182578E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.183424E+06
  0.550091E+00  0.180645E+06  0.179657E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.180489E+06
  0.555716E+00  0.177765E+06  0.176792E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.177612E+06
  0.561341E+00  0.174945E+06  0.173987E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.174794E+06
  0.566965E+00  0.172192E+06  0.171248E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.172044E+06
  0.572590E+00  0.169512E+06  0.168581E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.169366E+06
  0.578215E+00  0.166902E+06  0.165985E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.166758E+06
  0.586589E+00  0.163149E+06  0.162254E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.163008E+06
  0.622129E+00  0.148646E+06  0.147831E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.148518E+06
  0.659823E+00  0.135318E+06  0.134576E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.135201E+06
  0.699800E+00  0.123157E+06  0.122482E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.123051E+06
  0.976650E+00  0.716477E+05  0.712551E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.715859E+05
  0.136302E+01  0.411991E+05  0.409734E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.411637E+05
  0.190225E+01  0.234540E+05  0.233254E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.234338E+05
  0.265481E+01  0.132372E+05  0.131645E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.132257E+05
