   291    0.42814E+04    0.72985E+01    0.11175E+03
   292    0.42508E+04    0.74562E+01    0.11237E+03
   293    0.42203E+04    0.76145E+01    0.11293E+03
   294    0.41896E+04    0.77751E+01    0.11348E+03
   295    0.41589E+04    0.79363E+01    0.11399E+03
   296    0.41278E+04    0.80996E+01    0.11448E+03
   297    0.40967E+04    0.82629E+01    0.11493E+03
   298    0.40654E+04    0.84284E+01    0.11535E+03
   299    0.40340E+04    0.85953E+01    0.11573E+03
   300    0.40025E+04    0.87622E+01    0.11607E+03
   301    0.39708E+04    0.89305E+01    0.11639E+03
   302    0.39392E+04    0.90995E+01    0.11669E+03
   303    0.39074E+04    0.92700E+01    0.11694E+03
   304    0.38755E+04    0.94419E+01    0.11715E+03
   305    0.38437E+04    0.96138E+01    0.11733E+03
   306    0.38117E+04    0.97865E+01    0.11748E+03
   307    0.37797E+04    0.99599E+01    0.11759E+03
   308    0.37477E+04    0.10136E+02    0.11768E+03
   309    0.37157E+04    0.10311E+02    0.11772E+03
   310    0.36836E+04    0.10486E+02    0.11774E+03
   311    0.36516E+04    0.10663E+02    0.11771E+03
   312    0.36196E+04    0.10839E+02    0.11765E+03
   313    0.35876E+04    0.11017E+02    0.11756E+03
   314    0.35557E+04    0.11195E+02    0.11743E+03
   315    0.35238E+04    0.11372E+02    0.11726E+03
   316    0.34919E+04    0.11551E+02    0.11706E+03
   317    0.34601E+04    0.11728E+02    0.11683E+03
   318    0.34284E+04    0.11908E+02    0.11656E+03
   319    0.33967E+04    0.12086E+02    0.11625E+03
   320    0.33652E+04    0.12265E+02    0.11592E+03
   321    0.33337E+04    0.12445E+02    0.11555E+03
   322    0.33024E+04    0.12623E+02    0.11514E+03
   323    0.32711E+04    0.12801E+02    0.11469E+03
   324    0.32400E+04    0.12981E+02    0.11421E+03
   325    0.32091E+04    0.13157E+02    0.11370E+03
   326    0.31782E+04    0.13335E+02    0.11314E+03
   327    0.31475E+04    0.13513E+02    0.11256E+03
   328    0.31170E+04    0.13689E+02    0.11194E+03
   329    0.30866E+04    0.13866E+02    0.11129E+03
   330    0.30564E+04    0.14041E+02    0.11059E+03
   331    0.30265E+04    0.14216E+02    0.10988E+03
   332    0.29967E+04    0.14391E+02    0.10913E+03
   333    0.29671E+04    0.14564E+02    0.10835E+03
   334    0.29378E+04    0.14737E+02    0.10753E+03
   335    0.29085E+04    0.14909E+02    0.10667E+03
   336    0.28795E+04    0.15079E+02    0.10579E+03
   337    0.28508E+04    0.15250E+02    0.10486E+03
   338    0.28223E+04    0.15418E+02    0.10392E+03
   339    0.27941E+04    0.15586E+02    0.10293E+03
   340    0.27661E+04    0.15753E+02    0.10193E+03
   341    0.27383E+04    0.15917E+02    0.10088E+03
   342    0.27109E+04    0.16082E+02    0.99807E+02
   343    0.26836E+04    0.16245E+02    0.98702E+02
   344    0.26568E+04    0.16406E+02    0.97569E+02
   345    0.26301E+04    0.16565E+02    0.96407E+02
   346    0.26037E+04    0.16724E+02    0.95223E+02
   347    0.25776E+04    0.16880E+02    0.94003E+02
   348    0.25519E+04    0.17034E+02    0.92754E+02
   349    0.25264E+04    0.17188E+02    0.91476E+02
   350    0.25012E+04    0.17338E+02    0.90176E+02
   351    0.24765E+04    0.17488E+02    0.88847E+02
   352    0.24519E+04    0.17635E+02    0.87489E+02
   353    0.24278E+04    0.17781E+02    0.86116E+02
   354    0.24038E+04    0.17924E+02    0.84707E+02
   355    0.23803E+04    0.18065E+02    0.83275E+02
   356    0.23572E+04    0.18205E+02    0.81829E+02
   357    0.23344E+04    0.18342E+02    0.80353E+02
   358    0.23119E+04    0.18475E+02    0.78862E+02
   359    0.22898E+04    0.18607E+02    0.77341E+02
   360    0.22680E+04    0.18737E+02    0.75802E+02
   361    0.22466E+04    0.18864E+02    0.74239E+02
   362    0.22256E+04    0.18989E+02    0.72656E+02
   363    0.22050E+04    0.19111E+02    0.71054E+02
   364    0.21847E+04    0.19230E+02    0.69431E+02
   365    0.21648E+04    0.19347E+02    0.67791E+02
   366    0.21454E+04    0.19461E+02    0.66132E+02
   367    0.21263E+04    0.19571E+02    0.64455E+02
   368    0.21075E+04    0.19680E+02    0.62763E+02
   369    0.20892E+04    0.19785E+02    0.61053E+02
   370    0.20713E+04    0.19888E+02    0.59330E+02
   371    0.20538E+04    0.19986E+02    0.57590E+02
   372    0.20367E+04    0.20083E+02    0.55838E+02
   373    0.20199E+04    0.20176E+02    0.54071E+02
   374    0.20036E+04    0.20266E+02    0.52291E+02
   375    0.19877E+04    0.20353E+02    0.50500E+02
   376    0.19722E+04    0.20437E+02    0.48697E+02
   377    0.19572E+04    0.20518E+02    0.46884E+02
   378    0.19425E+04    0.20594E+02    0.45060E+02
   379    0.19282E+04    0.20669E+02    0.43228E+02
   380    0.19145E+04    0.20740E+02    0.41385E+02
   381    0.19010E+04    0.20805E+02    0.39536E+02
   382    0.18880E+04    0.20870E+02    0.37680E+02
   383    0.18754E+04    0.20930E+02    0.35816E+02
   384    0.18633E+04    0.20985E+02    0.33947E+02
   385    0.18515E+04    0.21039E+02    0.32072E+02
   386    0.18402E+04    0.21089E+02    0.30194E+02
   387    0.18293E+04    0.21135E+02    0.28311E+02
   388    0.18187E+04    0.21177E+02    0.26426E+02
   389    0.18086E+04    0.21214E+02    0.24538E+02
   390    0.17990E+04    0.21250E+02    0.22650E+02
   391    0.17897E+04    0.21282E+02    0.20759E+02
   392    0.17808E+04    0.21311E+02    0.18869E+02
   393    0.17724E+04    0.21336E+02    0.16980E+02
   394    0.17644E+04    0.21357E+02    0.15092E+02
   395    0.17567E+04    0.21375E+02    0.13205E+02
   396    0.17496E+04    0.21388E+02    0.11322E+02
   397    0.17427E+04    0.21399E+02    0.94411E+01
   398    0.17363E+04    0.21405E+02    0.75644E+01
   399    0.17303E+04    0.21408E+02    0.56923E+01
   400    0.17246E+04    0.21407E+02    0.38256E+01
   401    0.17194E+04    0.21402E+02    0.19649E+01
   402    0.17146E+04    0.21393E+02    0.11100E+00
   403    0.17101E+04    0.21382E+02   -0.17354E+01
   404    0.17061E+04    0.21366E+02   -0.35728E+01
   405    0.17024E+04    0.21346E+02   -0.54020E+01
   406    0.16991E+04    0.21323E+02   -0.72207E+01
   407    0.16961E+04    0.21296E+02   -0.90304E+01
   408    0.16936E+04    0.21266E+02   -0.10827E+02
   409    0.16915E+04    0.21233E+02   -0.12612E+02
   410    0.16897E+04    0.21195E+02   -0.14385E+02
   411    0.16883E+04    0.21153E+02   -0.16144E+02
   412    0.16872E+04    0.21109E+02   -0.17889E+02
   413    0.16865E+04    0.21061E+02   -0.19620E+02
   414    0.16861E+04    0.21009E+02   -0.21335E+02
   415    0.16861E+04    0.20954E+02   -0.23033E+02
   416    0.16864E+04    0.20895E+02   -0.24716E+02
   417    0.16871E+04    0.20833E+02   -0.26382E+02
   418    0.16881E+04    0.20766E+02   -0.28029E+02
   419    0.16894E+04    0.20696E+02   -0.29656E+02
   420    0.16911E+04    0.20624E+02   -0.31266E+02
   421    0.16931E+04    0.20548E+02   -0.32854E+02
   422    0.16955E+04    0.20468E+02   -0.34424E+02
   423    0.16981E+04    0.20385E+02   -0.35972E+02
   424    0.17010E+04    0.20298E+02   -0.37498E+02
   425    0.17042E+04    0.20208E+02   -0.39002E+02
   426    0.17078E+04    0.20115E+02   -0.40483E+02
   427    0.17116E+04    0.20019E+02   -0.41942E+02
   428    0.17157E+04    0.19919E+02   -0.43376E+02
